user_id,title,short_description,long_description,title_trans,short_description_trans,long_description_trans,technical assistance?,feasibility study?,purpose code,Difficulty level,Non-natural disaster,activity code1,activity code2,activity code3,activity code4,activity code5,activity code6,activity code7,activity code8,activity code9
40818398,PUBLIC SECTOR REFORM (BOLIVIA),PUBLIC SECTOR REFORM,"ADDITIONAL SECTORS: 015020 (25%), 015030 (25%), 015040 (25%)  EXPECTED IMPACT / LONG-TERM RESULTS: SELECTED PUBLIC SECTOR PROGRAMS ACHIEVE A HIGHER DEGREE OF EFFECTIVENESS, EFFICIENCYAS WELL AS RESPONSIVENESS  EXPECTED OUTCOMES / MEDIUM-TERM RESULTS: ENHANCED INSTITUTIONAL CAPACITY TO IMPLEMENT NEW POLICIES, PROGRAMS, REGULATIONS ASPART OF THE PUBLIC SECTOR REFORM PROGRAM  EXPECTED OUTPUTS / SHORT-TERM RESULTS: 1)LAWS, REGULATIONS AND POLICIES DESIGNED, DRAFTED AND REWRITTEN 2)SYSTEMS, PROCEDURES AND STUDIES DESIGNED AND IMPLEMENTED 3)STUDIES WRITTEN AND PRESENTED",PUBLIC SECTOR REFORM (BOLIVIA),PUBLIC SECTOR REFORM,"ADDITIONAL SECTORS: 015020 (25%), 015030 (25%), 015040 (25%)  EXPECTED IMPACT / LONG-TERM RESULTS: SELECTED PUBLIC SECTOR PROGRAMS ACHIEVE A HIGHER DEGREE OF EFFECTIVENESS, EFFICIENCYAS WELL AS RESPONSIVENESS  EXPECTED OUTCOMES / MEDIUM-TERM RESULTS: ENHANCED INSTITUTIONAL CAPACITY TO IMPLEMENT NEW POLICIES, PROGRAMS, REGULATIONS ASPART OF THE PUBLIC SECTOR REFORM PROGRAM  EXPECTED OUTPUTS / SHORT-TERM RESULTS: 1)LAWS, REGULATIONS AND POLICIES DESIGNED, DRAFTED AND REWRITTEN 2)SYSTEMS, PROCEDURES AND STUDIES DESIGNED AND IMPLEMENTED 3)STUDIES WRITTEN AND PRESENTED",,,15100,4,,15140.04,15130.02,,,,,,,
40818398,PUBLIC SECTOR REFORM (INCL EFR),PUBLIC SECTOR REFORM,"IT IS ENVISAGED THAT THIS ACTIVITY WILL ENABLE AUSAID TO DEVELOP APPROPRIATE FORMS OF ASSISTANCE THAT WILL ASSIST GOPNG WITH THE IDENTIFICATION AND IMPLEMENTATION OF REFORMS IN THE PUBLIC SECTOR. ULTIMATELY, THIS ACTIVITY WILL PROVIDE THE NECESSARY FUNDING TO SCOPE THE VIABILITY OF NECESSARY REFORM ACTIVITIES AND ALLOW STAFF IN BOTH CANBERRA AND PORT MORESBY TO ENGAGE WITH KEY STAKEHOLDERS. INITIALLY THE PRIMARY FOCUS OFTHIS ACTIVITY WILL BE TO EXAMINE THE OUTCOMES OF THE PERR PROCESS IN CONSULTATION WITH OUR WHOLE OF GOVERNMENT AND JCS PARTNERS AND GOPNG TO ESTABLISH AN ACTIVITY FOCUSING ON EXPENDITURE CONTROL IN GOPNG. IT ISENVISAGED THAT THIS ACTIVITY WILL HAVE A LIFE SPAN OF THREE YEARS, WITH A COST OF $4,500,000 OVER THOSE THREE YEARS.",PUBLIC SECTOR REFORM (INCL EFR),PUBLIC SECTOR REFORM,"IT IS ENVISAGED THAT THIS ACTIVITY WILL ENABLE AUSAID TO DEVELOP APPROPRIATE FORMS OF ASSISTANCE THAT WILL ASSIST GOPNG WITH THE IDENTIFICATION AND IMPLEMENTATION OF REFORMS IN THE PUBLIC SECTOR. ULTIMATELY, THIS ACTIVITY WILL PROVIDE THE NECESSARY FUNDING TO SCOPE THE VIABILITY OF NECESSARY REFORM ACTIVITIES AND ALLOW STAFF IN BOTH CANBERRA AND PORT MORESBY TO ENGAGE WITH KEY STAKEHOLDERS. INITIALLY THE PRIMARY FOCUS OFTHIS ACTIVITY WILL BE TO EXAMINE THE OUTCOMES OF THE PERR PROCESS IN CONSULTATION WITH OUR WHOLE OF GOVERNMENT AND JCS PARTNERS AND GOPNG TO ESTABLISH AN ACTIVITY FOCUSING ON EXPENDITURE CONTROL IN GOPNG. IT ISENVISAGED THAT THIS ACTIVITY WILL HAVE A LIFE SPAN OF THREE YEARS, WITH A COST OF $4,500,000 OVER THOSE THREE YEARS.",,,15100,3,,15120.02,15140.04,,,,,,,
40818398,"PUBLIC SECTOR REFORM,PHASE 2",PUBLIC SECTOR REFORM,"Additional sectors: 015010 (33%), 015040 (33%)  Expected Outcomes / Medium-term Results: mproved strategic planning and decision-making systems; an institutional environment wherequality policy and fiscal analysis is routinely provided to gov't.      Outc","PUBLIC SECTOR REFORM,PHASE 2",PUBLIC SECTOR REFORM,"Additional sectors: 015010 (33%), 015040 (33%)  Expected Outcomes / Medium-term Results: mproved strategic planning and decision-making systems; an institutional environment wherequality policy and fiscal analysis is routinely provided to gov't.      Outc",,,15110,4,,15110.01,,,,,,,,
40818398,SME SECTOR DEVELOPMENT,PUBLIC SECTOR REFORM,two two-year development projects following on from the June 1993 Strategy Review,SME SECTOR DEVELOPMENT,PUBLIC SECTOR REFORM,two two-year development projects following on from the June 1993 Strategy Review,,,99810,1,,99810.01,,,,,,,,
40818398,SPPE PUBLIC SECTOR REFORM,PUBLIC SECTOR REFORM,VARIOUS ACTIVITIES IN SUPPORT OF CHINA'S PUBLIC SECTOR REFORM.   POTENTIAL CIDA PROJECTS ASSISTING CHINA'S REFORM OF ITS PUBLIC SECTOR.,SPPE PUBLIC SECTOR REFORM,PUBLIC SECTOR REFORM,VARIOUS ACTIVITIES IN SUPPORT OF CHINA'S PUBLIC SECTOR REFORM.   POTENTIAL CIDA PROJECTS ASSISTING CHINA'S REFORM OF ITS PUBLIC SECTOR.,,,15140,4,,15140.04,,,,,,,,
40818398,THAILAND: PUBLIC SECTOR REFORM,PUBLIC SECTOR REFORM,The objective of public sector reform assistance to Thailand is to help the Royal Thai Government achieve its public sector reform objectives. GOA assistance will complement a larger World Bank public sector reform program. The total cost of the approved,THAILAND: PUBLIC SECTOR REFORM,PUBLIC SECTOR REFORM,The objective of public sector reform assistance to Thailand is to help the Royal Thai Government achieve its public sector reform objectives. GOA assistance will complement a larger World Bank public sector reform program. The total cost of the approved,,,15140,4,,15140.04,,,,,,,,
40818398,PUBLIC SECTOR REFORM (INCL EFR),PUBLIC SECTOR REFORM (INCL EFR),"IT IS ENVISAGED THAT THIS ACTIVITY WILL ENABLE AUSAID TO DEVELOP APPROPRIATE FORMS OF ASSISTANCE THAT WILL ASSIST GOPNG WITH THE IDENTIFICATION AND IMPLEMENTATION OF REFORMS IN THE PUBLIC SECTOR. ULTIMATELY, THIS ACTIVITY WILL PROVIDE THE NECESSARY FUNDIN",PUBLIC SECTOR REFORM (INCL EFR),PUBLIC SECTOR REFORM (INCL EFR),"IT IS ENVISAGED THAT THIS ACTIVITY WILL ENABLE AUSAID TO DEVELOP APPROPRIATE FORMS OF ASSISTANCE THAT WILL ASSIST GOPNG WITH THE IDENTIFICATION AND IMPLEMENTATION OF REFORMS IN THE PUBLIC SECTOR. ULTIMATELY, THIS ACTIVITY WILL PROVIDE THE NECESSARY FUNDIN",,,15140,4,,15140.04,,,,,,,,
40818398,Public Sector Reform (PSR),PUBLIC SECTOR REFORM (PSR),"The Public Sector Reform (PSR) programme aims at improving and rationalizing public sector services and the operations of civil service departments by improving work ethics, transforming the mindset, providing the other sector programmes with well functioning tools, such as performance contracting, monitoring, technical assistance and broader capacity building throught collective training, as well as, performance based pay evaluations.",Public Sector Reform (PSR),PUBLIC SECTOR REFORM (PSR),"The Public Sector Reform (PSR) programme aims at improving and rationalizing public sector services and the operations of civil service departments by improving work ethics, transforming the mindset, providing the other sector programmes with well functioning tools, such as performance contracting, monitoring, technical assistance and broader capacity building throught collective training, as well as, performance based pay evaluations.",1,,15140,4,,15140.04,,,,,,,,
40818398,Public Sector Reform /LOLE,PUBLIC SECTOR REFORM /LOLE,"Outcome description: National, regional and local levels of governance expand their capacities to reduce conflict and manage the equitable delivery of public services",Public Sector Reform /LOLE,PUBLIC SECTOR REFORM /LOLE,"Outcome description: National, regional and local levels of governance expand their capacities to reduce conflict and manage the equitable delivery of public services",,,15140,4,,15140.04,,,,,,,,
40818398,PUBLIC SECTOR REFORM FUND,PUBLIC SECTOR REFORM FUND,"Additional sectors: 015020 (50%)  Expected Impact / Long-term Results: Improved services and public policy implementation in key public sector administrations.  Impact Performance Indicators: Level of satisfaction of the public sector and general public with government policy programs and services.  Expected Outcomes / Medium-term Results: Improved public policy framework and enhanced policy implementation capabilities in key ministries, central agencies, regulatory entities, judicial organizations, and regional  and local governments  Outcomes Performance Indicators: Increased efficiency  in the implementation  of government programs and services.   Enhanced knowledge and capacities of professional staff in the public sector   Contribution of funds supporting public sector reform is recognized  Expected Outputs / Short-term Results: Results statements will be identified at the level of each sub-project.",PUBLIC SECTOR REFORM FUND,PUBLIC SECTOR REFORM FUND,"Additional sectors: 015020 (50%)  Expected Impact / Long-term Results: Improved services and public policy implementation in key public sector administrations.  Impact Performance Indicators: Level of satisfaction of the public sector and general public with government policy programs and services.  Expected Outcomes / Medium-term Results: Improved public policy framework and enhanced policy implementation capabilities in key ministries, central agencies, regulatory entities, judicial organizations, and regional  and local governments  Outcomes Performance Indicators: Increased efficiency  in the implementation  of government programs and services.   Enhanced knowledge and capacities of professional staff in the public sector   Contribution of funds supporting public sector reform is recognized  Expected Outputs / Short-term Results: Results statements will be identified at the level of each sub-project.",,,15100,4,,15140.04,15110.01,15130.01,,,,,,
40818398,PUBLIC SECTOR REFORM FUND II - NICARAGUA,PUBLIC SECTOR REFORM FUND II - NICARAGUA,"PROJECT DESCRIPTION: PUBLIC SECTOR REFORM FUND II - NICARAGUA, AIMS TO PROVIDE FLEXIBLE AND RAPID SUPPORT TO KEY, SMALL-SCALE INITIATIVES TO ASSIST NICARAGUAN INSTITUTIONS IN THE IMPLEMENTATION OF PUBLIC SECTOR REFORMS IN AREAS ALIGNED WITH CIDA'S PRIORITY SECTORS FOR BILATERAL PROGRAMMING IN NICARAGUA.  INITIATIVES FOCUSED ON AREAS RELATING TO THE DECENTRALIZATION AGENDA ARE PRIORITIZED.  THE PROJECT BUILDS ON A SUCCESSFUL FIRST PHASE IMPLEMENTED BETWEEN 2001-2005.  IT IS MANAGED LOCALLY BY CIDA'S PROGRAM SUPPORT UNIT IN NICARAGUA AND RESPONDS TO REQUESTS FROM NICARAGUAN MINISTRIES, PUBLIC SECTOR INSTITUTIONS AND MUNICIPALITIES.  THE  SECRETARIAT FOR ECONOMIC RELATIONS AND COOPERATION (SREC) AND THE OFFICE OF PUBLIC ADMINISTRATION (OAP) ARE CIDA'S COUNTERPARTS IN THE IMPLEMENTATION OF THIS PROJECT.EXPECTED IMPACT: SELECTED INSTITUTIONS MAKE PROGRESS TOWARD GOVERNANCE GOALS AS DESCRIBED IN THE OPERATIONAL NATIONAL DEVELOPMENT PLAN (NDP-O) AND POVERTY REDUCTION STRATEGY PAPER (PRSP), ESPECIALLY THOSE RELATING ",PUBLIC SECTOR REFORM FUND II - NICARAGUA,PUBLIC SECTOR REFORM FUND II - NICARAGUA,"PROJECT DESCRIPTION: PUBLIC SECTOR REFORM FUND II - NICARAGUA, AIMS TO PROVIDE FLEXIBLE AND RAPID SUPPORT TO KEY, SMALL-SCALE INITIATIVES TO ASSIST NICARAGUAN INSTITUTIONS IN THE IMPLEMENTATION OF PUBLIC SECTOR REFORMS IN AREAS ALIGNED WITH CIDA'S PRIORITY SECTORS FOR BILATERAL PROGRAMMING IN NICARAGUA.  INITIATIVES FOCUSED ON AREAS RELATING TO THE DECENTRALIZATION AGENDA ARE PRIORITIZED.  THE PROJECT BUILDS ON A SUCCESSFUL FIRST PHASE IMPLEMENTED BETWEEN 2001-2005.  IT IS MANAGED LOCALLY BY CIDA'S PROGRAM SUPPORT UNIT IN NICARAGUA AND RESPONDS TO REQUESTS FROM NICARAGUAN MINISTRIES, PUBLIC SECTOR INSTITUTIONS AND MUNICIPALITIES.  THE  SECRETARIAT FOR ECONOMIC RELATIONS AND COOPERATION (SREC) AND THE OFFICE OF PUBLIC ADMINISTRATION (OAP) ARE CIDA'S COUNTERPARTS IN THE IMPLEMENTATION OF THIS PROJECT.EXPECTED IMPACT: SELECTED INSTITUTIONS MAKE PROGRESS TOWARD GOVERNANCE GOALS AS DESCRIBED IN THE OPERATIONAL NATIONAL DEVELOPMENT PLAN (NDP-O) AND POVERTY REDUCTION STRATEGY PAPER (PRSP), ESPECIALLY THOSE RELATING ",,,15100,3,,15140.04,15140.03,15110.01,,,,,,
40818398,PUBLIC SECTOR REFORM PROG.,PUBLIC SECTOR REFORM PROG.,"ARMENIA - By ensuring that the functions of the State reflect its changing role in a market economy and are delivered efficiently, effectively and responsively.",PUBLIC SECTOR REFORM PROG.,PUBLIC SECTOR REFORM PROG.,"ARMENIA - By ensuring that the functions of the State reflect its changing role in a market economy and are delivered efficiently, effectively and responsively.",,,15110,3,,15110.01,,,,,,,,
40818398,ORISSA PUB. SECT. REF. PROG.,PUBLIC SECTOR REFORM PROGRAM,"TO PROVIDE QUALITY BASIC EDUCATION WHICH IS DECENTRALISED, EQUITABLE, RESPONSIVE TO NEEDS, AND REDUCES THE GENDER GAP, IN 13 DISTRICTS OF RAJASTHAN.",ORISSA PUB. SECT. REF. PROG.,PUBLIC SECTOR REFORM PROGRAM,"TO PROVIDE QUALITY BASIC EDUCATION WHICH IS DECENTRALISED, EQUITABLE, RESPONSIVE TO NEEDS, AND REDUCES THE GENDER GAP, IN 13 DISTRICTS OF RAJASTHAN.",,,11220,4,,11220.01,15130.03,42010.01,,,,,,
40818398,PNG PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,"AUSAID HAS PROVIDED SUBSTANTIAL TECHNICAL AND FINANCIAL SUPPORT FOR THE GOPNG'S PROGRAM OF PUBLIC SECTOR REFORM. THE PUBLIC SECTOR REFORM PROGRAM FORMS PART OF THE PNG GOVERNMENT'S BROADER STRUCTURAL REFORM PROGRAM, FRAMED IN CONSULTATION WITH THE WORLD BANK AND THE IMF AND AGREED AT THE CONSULTATIVE GROUP MEETING WITH DONORS IN LATE 1999. THE STRUCTURAL REFORM PROGRAM COVERS TWO BROAD AREAS OF REFORM - STRENGTHENING ECONOMIC MANAGEMENT AND IMPROVING GOVERNANCE, IN PARTICULAR THE INTEGRITY AND EFFICIENCY OF PUBLIC INSTITUTIONS. OVER $3 MILLION HAS BEEN EXPENSED THROUGH THIS PROGRAM TO 30 JUNE 2002, FOCUSING MAINLY ON ASSISTANCE TO THEPUBLIC SECTOR REFORM MANAGEMENT UNIT (PSRMU) AND THE CENTRAL AGENCIES COORDINATING COMMITTEE (CACC). THIS PROGRAM IS AN ONGOING ACTIVITY WITH FUNDING IS DECIDED ANNUALLY.",PNG PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,"AUSAID HAS PROVIDED SUBSTANTIAL TECHNICAL AND FINANCIAL SUPPORT FOR THE GOPNG'S PROGRAM OF PUBLIC SECTOR REFORM. THE PUBLIC SECTOR REFORM PROGRAM FORMS PART OF THE PNG GOVERNMENT'S BROADER STRUCTURAL REFORM PROGRAM, FRAMED IN CONSULTATION WITH THE WORLD BANK AND THE IMF AND AGREED AT THE CONSULTATIVE GROUP MEETING WITH DONORS IN LATE 1999. THE STRUCTURAL REFORM PROGRAM COVERS TWO BROAD AREAS OF REFORM - STRENGTHENING ECONOMIC MANAGEMENT AND IMPROVING GOVERNANCE, IN PARTICULAR THE INTEGRITY AND EFFICIENCY OF PUBLIC INSTITUTIONS. OVER $3 MILLION HAS BEEN EXPENSED THROUGH THIS PROGRAM TO 30 JUNE 2002, FOCUSING MAINLY ON ASSISTANCE TO THEPUBLIC SECTOR REFORM MANAGEMENT UNIT (PSRMU) AND THE CENTRAL AGENCIES COORDINATING COMMITTEE (CACC). THIS PROGRAM IS AN ONGOING ACTIVITY WITH FUNDING IS DECIDED ANNUALLY.",1,,15100,4,,15140.04,15110.03,,,,,,,
40818398,PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,The Pacific Technical Assistance Facility (PACTAF) has been established in Pacific countries to address a  need for  the provision of middle ranking skilled personnel to work in recipient countries.  It is as an alternative mechanism to the ASAS and AVA,PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,The Pacific Technical Assistance Facility (PACTAF) has been established in Pacific countries to address a  need for  the provision of middle ranking skilled personnel to work in recipient countries.  It is as an alternative mechanism to the ASAS and AVA,1,,15140,3,,15140.04,,,,,,,,
40818398,PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,"THE PACIFIC TECHNICAL ASSISTANCE FACILITY (PACTAF) HAS BEEN ESTABLISHED IN PACIFIC COUNTRIES TO ADDRESS A NEED FOR THE PROVISION OF MIDDLE RANKING SKILLED PERSONNEL TO WORK IN RECIPIENT COUNTRIES. IT IS AS AN ALTERNATIVE MECHANISM TO THE ASAS AND AVA PROGRAMS WHICH EITHER ATTRACT VERY HIGHLY PAID PROFESSIONALS, OR LOWLY PAID VOLUNTEERS. THE PRINCIPAL OBJECTIVE OF THIS FACILITY IS TO PROVIDE AN EFFECTIVE, EFFICIENT, TIMELY AND APPROPRIATE SERVICE FOR THE SPECIALISED RECRUITMENT OF QUALIFIED AND SKILLED TECHNICAL PERSONNEL FROM AUSTRALIA. PLACEMENTS ARE FOR A MAXIMUM OF TWO YEARS. THE PACTAF FACILITY IS ALSO AVAILABLE FOR USE INOBTAINING PERSONNEL FOR BILATERAL PROJECTS. THIS AMS ACTIVITY COVERS PLACEMENTS OF AN AD-HOC NATURE OUTSIDE OUR LARGER BILATERAL PROJECTS. THIS FACILITY IS AVAILABLE TO THE COOK ISLANDS GOVERNMENT MINISTRIES, NGOS, CORPORATIONS AND PRIVATE ENTERPRISE. THE COOK ISLANDS GOVERNMENT REQUEST AUSAID FOR SKILLED AUSTRALIAN PERSONNEL TO WORK IN POSITIONS CONSISTENT WITH THEIR DEVELOPMENT PRIORIT",PUBLIC SECTOR REFORM PROGRAM,PUBLIC SECTOR REFORM PROGRAM,"THE PACIFIC TECHNICAL ASSISTANCE FACILITY (PACTAF) HAS BEEN ESTABLISHED IN PACIFIC COUNTRIES TO ADDRESS A NEED FOR THE PROVISION OF MIDDLE RANKING SKILLED PERSONNEL TO WORK IN RECIPIENT COUNTRIES. IT IS AS AN ALTERNATIVE MECHANISM TO THE ASAS AND AVA PROGRAMS WHICH EITHER ATTRACT VERY HIGHLY PAID PROFESSIONALS, OR LOWLY PAID VOLUNTEERS. THE PRINCIPAL OBJECTIVE OF THIS FACILITY IS TO PROVIDE AN EFFECTIVE, EFFICIENT, TIMELY AND APPROPRIATE SERVICE FOR THE SPECIALISED RECRUITMENT OF QUALIFIED AND SKILLED TECHNICAL PERSONNEL FROM AUSTRALIA. PLACEMENTS ARE FOR A MAXIMUM OF TWO YEARS. THE PACTAF FACILITY IS ALSO AVAILABLE FOR USE INOBTAINING PERSONNEL FOR BILATERAL PROJECTS. THIS AMS ACTIVITY COVERS PLACEMENTS OF AN AD-HOC NATURE OUTSIDE OUR LARGER BILATERAL PROJECTS. THIS FACILITY IS AVAILABLE TO THE COOK ISLANDS GOVERNMENT MINISTRIES, NGOS, CORPORATIONS AND PRIVATE ENTERPRISE. THE COOK ISLANDS GOVERNMENT REQUEST AUSAID FOR SKILLED AUSTRALIAN PERSONNEL TO WORK IN POSITIONS CONSISTENT WITH THEIR DEVELOPMENT PRIORIT",1,,15140,4,,15140.04,,,,,,,,
