iso2,iso3,adt_code,year,grant_amount,subject,grant_count,foundation_count,country
BE,BEL,250,2005,275000,Business and Other Services,4,3,Belgium
BE,BEL,250,2007,470000,Business and Other Services,3,2,Belgium
BE,BEL,250,2009,45000,Business and Other Services,2,1,Belgium
BE,BEL,250,2010,50000,Business and Other Services,2,1,Belgium
BE,BEL,310,2008,198206,"Agriculture, Forestry, Fishing",1,1,Belgium
BE,BEL,410,2005,220000,General environmental protection Non-sector specific,1,1,Belgium
BE,BEL,410,2006,122500,General environmental protection Non-sector specific,2,2,Belgium
BE,BEL,410,2007,462000,General environmental protection Non-sector specific,3,2,Belgium
BE,BEL,410,2008,246500,General environmental protection Non-sector specific,2,2,Belgium
BE,BEL,410,2009,148667,General environmental protection Non-sector specific,2,2,Belgium
BE,BEL,410,2010,403000,General environmental protection Non-sector specific,3,2,Belgium
BE,BEL,430,2005,528750,Other Multisector/Cross-cutting,3,2,Belgium
BE,BEL,430,2007,20565,Other Multisector/Cross-cutting,1,1,Belgium
BE,BEL,430,2008,501609,Other Multisector/Cross-cutting,5,5,Belgium
BE,BEL,430,2009,150385,Other Multisector/Cross-cutting,3,3,Belgium
BE,BEL,430,2010,175100,Other Multisector/Cross-cutting,4,3,Belgium
BE,BEL,920,2005,1750450,Support to Non-Governmental Organizations(NGOs) and Government Organizations,14,3,Belgium
BE,BEL,920,2006,2350700,Support to Non-Governmental Organizations(NGOs) and Government Organizations,11,5,Belgium
BE,BEL,920,2007,2069711,Support to Non-Governmental Organizations(NGOs) and Government Organizations,9,5,Belgium
BE,BEL,920,2008,1729405,Support to Non-Governmental Organizations(NGOs) and Government Organizations,12,4,Belgium
BE,BEL,930,2007,50000,Refugees,1,1,Belgium
BF,BFA,110,2009,33630,Education,1,1,Burkina Faso
BF,BFA,120,2005,357827,Health,8,1,Burkina Faso
BF,BFA,120,2006,429719,Health,7,1,Burkina Faso
BF,BFA,120,2007,247822,Health,5,1,Burkina Faso
BF,BFA,120,2009,330556,Health,2,2,Burkina Faso
BF,BFA,120,2010,309788,Health,1,1,Burkina Faso
BF,BFA,130,2010,1144272,Population Policies/Programmes and Reproductive Health,2,1,Burkina Faso
BF,BFA,140,2008,10000,Water Supply and Sanitation,1,1,Burkina Faso
BF,BFA,140,2009,5371487,Water Supply and Sanitation,1,1,Burkina Faso
BF,BFA,150,2005,35000,Government and Civil Society,1,1,Burkina Faso
BF,BFA,160,2006,35000,Other Social Infrastructure and Services,3,1,Burkina Faso
BF,BFA,160,2007,132621,Other Social Infrastructure and Services,4,3,Burkina Faso
BF,BFA,160,2009,75000,Other Social Infrastructure and Services,2,2,Burkina Faso
BF,BFA,160,2010,12000,Other Social Infrastructure and Services,1,1,Burkina Faso
BF,BFA,250,2010,4297442,Business and Other Services,1,1,Burkina Faso
BF,BFA,310,2007,33032,"Agriculture, Forestry, Fishing",1,1,Burkina Faso
BF,BFA,310,2009,832000,"Agriculture, Forestry, Fishing",6,1,Burkina Faso
BF,BFA,310,2010,2605702,"Agriculture, Forestry, Fishing",5,2,Burkina Faso
BF,BFA,430,2008,30000,Other Multisector/Cross-cutting,1,1,Burkina Faso
BF,BFA,430,2009,17920,Other Multisector/Cross-cutting,1,1,Burkina Faso
BF,BFA,700,2009,400000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Burkina Faso
BF,BFA,998,2010,330000,Unallocated/Unspecified,1,1,Burkina Faso
BG,BGR,110,2006,100000,Education,1,1,Bulgaria
BG,BGR,110,2009,20000,Education,2,1,Bulgaria
BG,BGR,110,2010,20000,Education,2,2,Bulgaria
BG,BGR,120,2005,39504,Health,1,1,Bulgaria
BG,BGR,150,2005,300000,Government and Civil Society,2,1,Bulgaria
BG,BGR,150,2006,5330000,Government and Civil Society,6,3,Bulgaria
BG,BGR,150,2007,150000,Government and Civil Society,1,1,Bulgaria
BG,BGR,150,2008,165000,Government and Civil Society,2,2,Bulgaria
BG,BGR,150,2009,1320000,Government and Civil Society,3,2,Bulgaria
BG,BGR,150,2010,1595000,Government and Civil Society,6,1,Bulgaria
BG,BGR,160,2005,65000,Other Social Infrastructure and Services,2,2,Bulgaria
BG,BGR,160,2007,15000,Other Social Infrastructure and Services,1,1,Bulgaria
BG,BGR,160,2008,934159,Other Social Infrastructure and Services,1,1,Bulgaria
BG,BGR,220,2008,80000,Communications,1,1,Bulgaria
BG,BGR,220,2009,14999853,Communications,1,1,Bulgaria
BG,BGR,250,2008,100000,Business and Other Services,1,1,Bulgaria
BG,BGR,250,2009,170000,Business and Other Services,3,2,Bulgaria
BG,BGR,250,2010,20000,Business and Other Services,2,1,Bulgaria
BG,BGR,410,2006,300000,General environmental protection Non-sector specific,1,1,Bulgaria
BG,BGR,410,2007,93950,General environmental protection Non-sector specific,1,1,Bulgaria
BG,BGR,410,2009,184000,General environmental protection Non-sector specific,1,1,Bulgaria
BG,BGR,410,2010,116070,General environmental protection Non-sector specific,1,1,Bulgaria
BG,BGR,430,2006,80000,Other Multisector/Cross-cutting,1,1,Bulgaria
BG,BGR,430,2007,100000,Other Multisector/Cross-cutting,1,1,Bulgaria
BG,BGR,430,2008,1400000,Other Multisector/Cross-cutting,2,2,Bulgaria
BG,BGR,430,2010,120000,Other Multisector/Cross-cutting,1,1,Bulgaria
BG,BGR,700,2008,15000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Bulgaria
BG,BGR,700,2009,15000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Bulgaria
BG,BGR,920,2005,110000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Bulgaria
BG,BGR,920,2006,160000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Bulgaria
BG,BGR,920,2007,165000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Bulgaria
BG,BGR,920,2008,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Bulgaria
BG,BGR,920,2009,400000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Bulgaria
BG,BGR,920,2010,405000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,4,1,Bulgaria
BH,BHR,120,2009,250000,Health,1,1,Bahrain
BH,BHR,160,2009,40000,Other Social Infrastructure and Services,1,1,Bahrain
BH,BHR,250,2009,45000,Business and Other Services,2,1,Bahrain
BH,BHR,250,2010,45000,Business and Other Services,1,1,Bahrain
BH,BHR,430,2006,20000,Other Multisector/Cross-cutting,1,1,Bahrain
BH,BHR,430,2010,200000,Other Multisector/Cross-cutting,1,1,Bahrain
BI,BDI,110,2009,26000,Education,1,1,Burundi
BI,BDI,140,2009,50000,Water Supply and Sanitation,1,1,Burundi
BI,BDI,150,2009,41000,Government and Civil Society,1,1,Burundi
BI,BDI,150,2010,200000,Government and Civil Society,1,1,Burundi
BI,BDI,160,2008,1025000,Other Social Infrastructure and Services,2,2,Burundi
BI,BDI,250,2009,946846,Business and Other Services,1,1,Burundi
BI,BDI,410,2009,2150000,General environmental protection Non-sector specific,5,1,Burundi
BI,BDI,410,2010,150000,General environmental protection Non-sector specific,1,1,Burundi
BI,BDI,700,2008,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Burundi
BI,BDI,700,2009,592245,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Burundi
BJ,BEN,120,2009,1613535,Health,4,4,Benin
BJ,BEN,130,2010,357696,Population Policies/Programmes and Reproductive Health,1,1,Benin
BJ,BEN,150,2009,104615,Government and Civil Society,1,1,Benin
BJ,BEN,160,2005,63608,Other Social Infrastructure and Services,1,1,Benin
BJ,BEN,160,2006,47910,Other Social Infrastructure and Services,2,2,Benin
BJ,BEN,160,2007,95751,Other Social Infrastructure and Services,1,1,Benin
BJ,BEN,160,2008,30843,Other Social Infrastructure and Services,1,1,Benin
BJ,BEN,160,2009,39406,Other Social Infrastructure and Services,2,1,Benin
BJ,BEN,160,2010,220000,Other Social Infrastructure and Services,1,1,Benin
BJ,BEN,310,2009,37000,"Agriculture, Forestry, Fishing",1,1,Benin
BJ,BEN,700,2010,1000000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Benin
BN,BRN,160,2008,200000,Other Social Infrastructure and Services,1,1,Brunei
BN,BRN,160,2009,140000,Other Social Infrastructure and Services,1,1,Brunei
BN,BRN,160,2010,20000,Other Social Infrastructure and Services,1,1,Brunei
BN,BRN,430,2009,250400,Other Multisector/Cross-cutting,1,1,Brunei
BO,BOL,110,2005,211980,Education,2,2,Bolivia
BO,BOL,110,2008,344434,Education,3,1,Bolivia
BO,BOL,110,2009,190000,Education,3,3,Bolivia
BO,BOL,120,2008,115000,Health,2,2,Bolivia
BO,BOL,120,2009,235000,Health,2,2,Bolivia
BO,BOL,120,2010,4451180,Health,2,1,Bolivia
BO,BOL,130,2005,30339,Population Policies/Programmes and Reproductive Health,1,1,Bolivia
BO,BOL,130,2010,5245556,Population Policies/Programmes and Reproductive Health,1,1,Bolivia
BO,BOL,140,2007,13323,Water Supply and Sanitation,1,1,Bolivia
BO,BOL,140,2008,147500,Water Supply and Sanitation,1,1,Bolivia
BO,BOL,150,2005,199000,Government and Civil Society,1,1,Bolivia
BO,BOL,150,2006,25000,Government and Civil Society,1,1,Bolivia
BO,BOL,150,2007,110000,Government and Civil Society,2,2,Bolivia
BO,BOL,150,2008,269810,Government and Civil Society,3,1,Bolivia
BO,BOL,160,2005,259560,Other Social Infrastructure and Services,5,3,Bolivia
BO,BOL,160,2006,10000,Other Social Infrastructure and Services,1,1,Bolivia
BO,BOL,160,2007,308752,Other Social Infrastructure and Services,4,3,Bolivia
BO,BOL,160,2008,229039,Other Social Infrastructure and Services,3,3,Bolivia
BO,BOL,160,2009,75000,Other Social Infrastructure and Services,2,2,Bolivia
BO,BOL,160,2010,35364,Other Social Infrastructure and Services,3,2,Bolivia
BO,BOL,250,2005,493140,Business and Other Services,2,1,Bolivia
BO,BOL,250,2008,412983,Business and Other Services,2,2,Bolivia
BO,BOL,310,2005,1975618,"Agriculture, Forestry, Fishing",2,2,Bolivia
BO,BOL,310,2006,900000,"Agriculture, Forestry, Fishing",2,2,Bolivia
BO,BOL,310,2007,446490,"Agriculture, Forestry, Fishing",2,2,Bolivia
BO,BOL,310,2008,2575810,"Agriculture, Forestry, Fishing",5,3,Bolivia
BO,BOL,310,2009,1097000,"Agriculture, Forestry, Fishing",7,2,Bolivia
BO,BOL,310,2010,935000,"Agriculture, Forestry, Fishing",3,1,Bolivia
BO,BOL,410,2005,800000,General environmental protection Non-sector specific,4,1,Bolivia
BO,BOL,410,2006,117050,General environmental protection Non-sector specific,1,1,Bolivia
BO,BOL,410,2008,17081851,General environmental protection Non-sector specific,19,4,Bolivia
BO,BOL,410,2009,400000,General environmental protection Non-sector specific,1,1,Bolivia
BO,BOL,410,2010,1100000,General environmental protection Non-sector specific,3,2,Bolivia
BO,BOL,420,2005,13000,Women (in Development),1,1,Bolivia
BO,BOL,430,2005,427443,Other Multisector/Cross-cutting,2,2,Bolivia
BO,BOL,430,2006,807845,Other Multisector/Cross-cutting,3,1,Bolivia
BO,BOL,430,2007,193340,Other Multisector/Cross-cutting,1,1,Bolivia
BO,BOL,430,2008,20000,Other Multisector/Cross-cutting,1,1,Bolivia
BO,BOL,430,2009,2053430,Other Multisector/Cross-cutting,3,3,Bolivia
BO,BOL,430,2010,20000,Other Multisector/Cross-cutting,1,1,Bolivia
BO,BOL,700,2010,56873,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Bolivia
BO,BOL,930,2008,40000,Refugees,1,1,Bolivia
BO,BOL,998,2008,100000,Unallocated/Unspecified,1,1,Bolivia
BR,BRA,110,2005,713857,Education,10,6,Brazil
BR,BRA,110,2006,674663,Education,17,10,Brazil
BR,BRA,110,2007,2221550,Education,15,8,Brazil
BR,BRA,110,2008,4286726,Education,15,9,Brazil
BR,BRA,110,2009,2975670,Education,19,13,Brazil
BR,BRA,110,2010,2641528,Education,12,5,Brazil
BR,BRA,120,2005,899874,Health,12,5,Brazil
BR,BRA,120,2006,2084276,Health,8,7,Brazil
BR,BRA,120,2007,1467500,Health,6,4,Brazil
BR,BRA,120,2008,1416925,Health,9,5,Brazil
BR,BRA,120,2009,3224750,Health,21,11,Brazil
BR,BRA,120,2010,1503850,Health,14,7,Brazil
BR,BRA,130,2005,655000,Population Policies/Programmes and Reproductive Health,5,1,Brazil
BR,BRA,130,2006,2764000,Population Policies/Programmes and Reproductive Health,6,2,Brazil
BR,BRA,130,2007,380590,Population Policies/Programmes and Reproductive Health,2,1,Brazil
BR,BRA,130,2008,3438725,Population Policies/Programmes and Reproductive Health,8,2,Brazil
BR,BRA,130,2009,910000,Population Policies/Programmes and Reproductive Health,4,1,Brazil
BR,BRA,140,2006,150000,Water Supply and Sanitation,1,1,Brazil
BR,BRA,140,2007,635072,Water Supply and Sanitation,4,4,Brazil
BR,BRA,140,2008,268500,Water Supply and Sanitation,2,2,Brazil
BR,BRA,140,2009,2000000,Water Supply and Sanitation,1,1,Brazil
BR,BRA,150,2005,2580301,Government and Civil Society,22,5,Brazil
BR,BRA,150,2006,6610898,Government and Civil Society,25,2,Brazil
BR,BRA,150,2007,7962460,Government and Civil Society,25,3,Brazil
BR,BRA,150,2008,5042289,Government and Civil Society,29,6,Brazil
BR,BRA,150,2009,31096643,Government and Civil Society,28,5,Brazil
BR,BRA,150,2010,3414952,Government and Civil Society,17,6,Brazil
BR,BRA,160,2005,5104600,Other Social Infrastructure and Services,52,11,Brazil
BR,BRA,160,2006,2503441,Other Social Infrastructure and Services,39,10,Brazil
BR,BRA,160,2007,5904933,Other Social Infrastructure and Services,41,14,Brazil
BR,BRA,160,2008,4622511,Other Social Infrastructure and Services,33,13,Brazil
BR,BRA,160,2009,1410365,Other Social Infrastructure and Services,27,14,Brazil
BR,BRA,160,2010,1044000,Other Social Infrastructure and Services,11,7,Brazil
BR,BRA,220,2005,660000,Communications,4,1,Brazil
BR,BRA,220,2006,574337,Communications,7,1,Brazil
BR,BRA,220,2007,1010190,Communications,7,2,Brazil
BR,BRA,220,2008,1351814,Communications,6,1,Brazil
BR,BRA,220,2009,1558830,Communications,8,1,Brazil
BR,BRA,220,2010,1287060,Communications,9,2,Brazil
BR,BRA,240,2007,200000,Banking and Financial Services,1,1,Brazil
BR,BRA,240,2009,400000,Banking and Financial Services,1,1,Brazil
BR,BRA,250,2006,404200,Business and Other Services,2,2,Brazil
BR,BRA,250,2007,110486,Business and Other Services,1,1,Brazil
BR,BRA,250,2008,329525,Business and Other Services,3,3,Brazil
BR,BRA,250,2009,1197409,Business and Other Services,8,4,Brazil
BR,BRA,250,2010,593000,Business and Other Services,7,2,Brazil
BR,BRA,310,2005,1570874,"Agriculture, Forestry, Fishing",7,5,Brazil
BR,BRA,310,2006,3760847,"Agriculture, Forestry, Fishing",15,8,Brazil
BR,BRA,310,2007,5796229,"Agriculture, Forestry, Fishing",14,6,Brazil
BR,BRA,310,2008,7588567,"Agriculture, Forestry, Fishing",19,6,Brazil
BR,BRA,310,2009,3410883,"Agriculture, Forestry, Fishing",15,6,Brazil
BR,BRA,310,2010,1494618,"Agriculture, Forestry, Fishing",12,7,Brazil
BR,BRA,330,2005,556942,Trade and Tourism,3,1,Brazil
BR,BRA,330,2006,875000,Trade and Tourism,2,1,Brazil
BR,BRA,330,2007,154274,Trade and Tourism,1,1,Brazil
BR,BRA,410,2005,8295274,General environmental protection Non-sector specific,33,10,Brazil
BR,BRA,410,2006,6954939,General environmental protection Non-sector specific,30,8,Brazil
BR,BRA,410,2007,7315136,General environmental protection Non-sector specific,31,11,Brazil
BR,BRA,410,2008,26065619,General environmental protection Non-sector specific,51,11,Brazil
BR,BRA,410,2009,13004974,General environmental protection Non-sector specific,45,16,Brazil
BR,BRA,410,2010,8738855,General environmental protection Non-sector specific,28,12,Brazil
BR,BRA,420,2005,1129952,Women (in Development),8,3,Brazil
BR,BRA,420,2006,615000,Women (in Development),4,1,Brazil
BR,BRA,420,2007,1150802,Women (in Development),6,2,Brazil
BR,BRA,420,2008,590000,Women (in Development),3,2,Brazil
BR,BRA,420,2009,660000,Women (in Development),3,2,Brazil
BR,BRA,420,2010,693391,Women (in Development),4,2,Brazil
BR,BRA,430,2005,4119914,Other Multisector/Cross-cutting,23,7,Brazil
BR,BRA,430,2006,3769787,Other Multisector/Cross-cutting,20,7,Brazil
BR,BRA,430,2007,2669548,Other Multisector/Cross-cutting,19,6,Brazil
BR,BRA,430,2008,4114114,Other Multisector/Cross-cutting,23,9,Brazil
BR,BRA,430,2009,2653421,Other Multisector/Cross-cutting,17,10,Brazil
BR,BRA,430,2010,13946782,Other Multisector/Cross-cutting,13,10,Brazil
BR,BRA,520,2006,15000,Developmental food aid/Food security assistance,1,1,Brazil
BR,BRA,520,2007,15469,Developmental food aid/Food security assistance,1,1,Brazil
BR,BRA,700,2005,102950,Humanitarian Aid (Including Reconstruction and Recovery),3,2,Brazil
BR,BRA,700,2006,10000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Brazil
BR,BRA,700,2007,137357,Humanitarian Aid (Including Reconstruction and Recovery),3,2,Brazil
BR,BRA,700,2008,176771,Humanitarian Aid (Including Reconstruction and Recovery),4,2,Brazil
BR,BRA,700,2009,110000,Humanitarian Aid (Including Reconstruction and Recovery),2,2,Brazil
BR,BRA,700,2010,20000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Brazil
BR,BRA,920,2005,570923,Support to Non-Governmental Organizations(NGOs) and Government Organizations,3,2,Brazil
BR,BRA,920,2007,140486,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Brazil
BR,BRA,920,2008,399800,Support to Non-Governmental Organizations(NGOs) and Government Organizations,3,3,Brazil
BR,BRA,920,2009,1693825,Support to Non-Governmental Organizations(NGOs) and Government Organizations,6,4,Brazil
BR,BRA,920,2010,100000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Brazil
BR,BRA,998,2005,215000,Unallocated/Unspecified,2,2,Brazil
BR,BRA,998,2006,594740,Unallocated/Unspecified,4,2,Brazil
BR,BRA,998,2007,367000,Unallocated/Unspecified,3,2,Brazil
BR,BRA,998,2008,790000,Unallocated/Unspecified,3,1,Brazil
BR,BRA,998,2010,200000,Unallocated/Unspecified,1,1,Brazil
BS,BHS,110,2005,20000,Education,1,1,Bahamas
BS,BHS,110,2007,30000,Education,2,2,Bahamas
BS,BHS,110,2008,47100,Education,4,2,Bahamas
BS,BHS,110,2009,80000,Education,4,2,Bahamas
BS,BHS,110,2010,115000,Education,6,3,Bahamas
BS,BHS,140,2008,115000,Water Supply and Sanitation,2,2,Bahamas
BS,BHS,140,2009,726260,Water Supply and Sanitation,7,7,Bahamas
BS,BHS,140,2010,39500,Water Supply and Sanitation,2,1,Bahamas
BS,BHS,150,2008,50000,Government and Civil Society,1,1,Bahamas
BS,BHS,160,2005,10000,Other Social Infrastructure and Services,1,1,Bahamas
BS,BHS,160,2007,100000,Other Social Infrastructure and Services,1,1,Bahamas
BS,BHS,160,2008,28000,Other Social Infrastructure and Services,2,1,Bahamas
